distribution,fpr,tpr,threshold_keV
matched,0.787287174825429,0.787131799757307,1965.9375
matched,0.7872909470120867,0.787131799757307,1965.90625
matched,0.78735130199861,0.7871728385466347,1965.875
matched,0.7873550741852677,0.7871728385466347,1965.84375
matched,0.7873626185585831,0.7871728385466347,1965.8125
matched,0.7873663907452408,0.7871728385466347,1965.78125
matched,0.7873927960518448,0.78725491612529,1965.75
matched,0.7874041126118179,0.78725491612529,1965.6875
matched,0.7874493788517103,0.787378032493273,1965.625
matched,0.7874569232250257,0.787378032493273,1965.59375
matched,0.7874682397849988,0.787378032493273,1965.5625
matched,0.7875135060248912,0.7875832264399114,1965.5
matched,0.7875172782115489,0.7875832264399114,1965.46875
matched,0.7875323669581799,0.7875832264399114,1965.4375
matched,0.78758140538473,0.7875832264399114,1965.375
matched,0.7875851775713877,0.7875832264399114,1965.34375
matched,0.7875889497580454,0.7876242652292391,1965.3125
matched,0.7875927219447031,0.7876242652292391,1965.28125
matched,0.7876342159979378,0.7876653040185668,1965.25
matched,0.7876417603712532,0.7876653040185668,1965.21875
matched,0.7876643934911994,0.7876653040185668,1965.1875
matched,0.7877058875444342,0.7877063428078945,1965.125
matched,0.7877172041044073,0.7877063428078945,1965.0625
matched,0.787720976291065,0.7877063428078945,1965.03125
matched,0.787747381597669,0.7877473815972221,1965.0
matched,0.7877520647027574,0.7877473815972221,1964.96875
matched,0.7877567478078458,0.7877473815972221,1964.9375
matched,0.7878176281739948,0.7877473815972221,1964.875
matched,0.7878223112790832,0.7877473815972221,1964.84375
matched,0.7878363605943484,0.7877473815972221,1964.8125
matched,0.787892557855409,0.7877884203865498,1964.75
matched,0.7878972409604974,0.7877884203865498,1964.65625
matched,0.7879440720113813,0.7878294591758775,1964.625
matched,0.7879487551164697,0.7878294591758775,1964.59375
matched,0.7879534382215581,0.7878704979652053,1964.5625
matched,0.788000269272442,0.7878704979652053,1964.5
matched,0.788000269272442,0.787911536754533,1964.453125
matched,0.7880096354826188,0.787911536754533,1964.4375
matched,0.7880143185877072,0.787911536754533,1964.40625
matched,0.7880798820589446,0.7879525755438606,1964.375
matched,0.7880939313742098,0.7879525755438606,1964.3125
matched,0.7880986144792982,0.7879525755438606,1964.28125
matched,0.7881548117403588,0.7879525755438606,1964.25
matched,0.7881641779505356,0.7879936143331883,1964.1875
matched,0.7882016427912428,0.7879936143331883,1964.125
matched,0.7882063258963312,0.7879936143331883,1964.078125
matched,0.788215692106508,0.788034653122516,1964.0625
matched,0.7882250583166848,0.788034653122516,1964.03125
matched,0.7882953048930106,0.7880756919118437,1964.0
matched,0.7883187204184525,0.7880756919118437,1963.9375
matched,0.7883983332049552,0.788157769490499,1963.875
matched,0.788407699415132,0.788157769490499,1963.8125
matched,0.7884170656253088,0.788157769490499,1963.78125
matched,0.7884638966761927,0.7881988082798267,1963.75
matched,0.788468579781281,0.7881988082798267,1963.6875
matched,0.788552875672872,0.7882398470691544,1963.625
matched,0.788552875672872,0.7882808858584821,1963.59375
matched,0.788552875672872,0.7883219246478097,1963.578125
matched,0.7885575587779604,0.7883219246478097,1963.5625
matched,0.7885622418830488,0.7883219246478097,1963.515625
matched,0.7886418546695515,0.7883219246478097,1963.5
matched,0.7886559039848167,0.7883629634371374,1963.4375
matched,0.7887214674560541,0.7884450410157928,1963.375
matched,0.7887261505611425,0.7884450410157928,1963.3125
matched,0.7887917140323799,0.7885271185944481,1963.25
matched,0.7888057633476451,0.7885271185944481,1963.1875
matched,0.7889228409748549,0.7886091961731035,1963.125
matched,0.7889415733952084,0.7886091961731035,1963.0625
matched,0.7889462565002968,0.7886091961731035,1963.03125
matched,0.7890165030766226,0.7886502349624313,1963.0
matched,0.789021186181711,0.7886502349624313,1962.9375
matched,0.789091432758037,0.7886912737517588,1962.875
matched,0.7890961158631253,0.7886912737517588,1962.84375
matched,0.7891101651783905,0.7886912737517588,1962.8125
matched,0.7891148482834789,0.7886912737517588,1962.796875
matched,0.7891195313885673,0.7886912737517588,1962.7578125
matched,0.7891804117547163,0.7887733513304143,1962.75
matched,0.7891850948598047,0.7887733513304143,1962.71875
matched,0.7891991441750699,0.7887733513304143,1962.6875
matched,0.789236609015777,0.7888554289090697,1962.625
matched,0.7892412921208654,0.7888554289090697,1962.5625
matched,0.7893068555921029,0.7890195840663804,1962.5
matched,0.7893115386971913,0.7890195840663804,1962.46875
matched,0.7893255880124564,0.7890195840663804,1962.4375
matched,0.7893724190633403,0.789060622855708,1962.375
matched,0.7893864683786055,0.789060622855708,1962.3125
matched,0.789428616324401,0.7891837392236911,1962.25
matched,0.7894332994294894,0.7891837392236911,1962.1875
matched,0.7895082291109037,0.7893068555916741,1962.125
matched,0.7895082291109037,0.7893478943810018,1962.0625
matched,0.7895737925821411,0.7894299719596571,1962.0
matched,0.7895784756872295,0.7894299719596571,1961.96875
matched,0.789597208107583,0.7894299719596571,1961.9375
matched,0.7896018912126714,0.7894299719596571,1961.90625
matched,0.7896674546839089,0.7895120495383126,1961.875
matched,0.7896861871042625,0.7895530883276403,1961.8125
matched,0.7896908702093509,0.7895530883276403,1961.765625
matched,0.7897330181551464,0.7896351659062956,1961.75
matched,0.7897423843653232,0.7896351659062956,1961.71875
matched,0.7897611167856767,0.7896351659062956,1961.6875
matched,0.7898407295721793,0.789717243484951,1961.625
matched,0.7898454126772677,0.789717243484951,1961.609375
matched,0.7898594619925329,0.789717243484951,1961.59375
matched,0.7898688282027096,0.7897582822742787,1961.5625
matched,0.7899531240943007,0.7897993210636064,1961.5
matched,0.7899718565146543,0.789840359852934,1961.4375
matched,0.7900140044604498,0.789840359852934,1961.375
matched,0.7900140044604498,0.7898813986422617,1961.296875
matched,0.7900795679316872,0.7900045150102447,1961.25
matched,0.7900983003520408,0.7900045150102447,1961.1875
matched,0.7901029834571293,0.7900045150102447,1961.140625
matched,0.7901451314029247,0.7900455537995724,1961.125
matched,0.7901498145080131,0.7900455537995724,1961.0859375
matched,0.7901685469283667,0.7900455537995724,1961.0625
matched,0.7902481597148693,0.7900865925889001,1961.0
matched,0.7902715752403112,0.7901276313782278,1960.9375
matched,0.7903558711319023,0.7902097089568831,1960.875
matched,0.7903699204471675,0.7902097089568831,1960.8125
matched,0.7904354839184049,0.7902507477462108,1960.75
matched,0.7904401670234933,0.7902507477462108,1960.71875
matched,0.7904448501285817,0.7902917865355386,1960.6875
matched,0.7904448501285817,0.7903328253248663,1960.671875
matched,0.7904448501285817,0.7903738641141939,1960.640625
matched,0.7905150967049075,0.7904559416928493,1960.625
matched,0.7905291460201728,0.7904559416928493,1960.59375
matched,0.7905291460201728,0.790496980482177,1960.578125
matched,0.7905478784405263,0.7905380192715047,1960.5625
matched,0.7905900263863218,0.7906611356394877,1960.5
matched,0.790604075701587,0.7906611356394877,1960.4375
matched,0.7906462236473825,0.7907432132181431,1960.375
matched,0.7906509067524709,0.7907432132181431,1960.328125
matched,0.7906696391728244,0.7907432132181431,1960.3125
matched,0.7907305195389734,0.7907842520074707,1960.25
matched,0.7907445688542387,0.7907842520074707,1960.1875
matched,0.7907492519593271,0.7907842520074707,1960.171875
matched,0.7908101323254761,0.7908252907967984,1960.125
matched,0.7908148154305645,0.7908252907967984,1960.0625
matched,0.7908663295865368,0.7908663295861261,1960.0
matched,0.7908764452319561,0.7908663295861261,1959.9375
matched,0.7909523125726009,0.7909894459541091,1959.875
matched,0.7909573703953107,0.7909894459541091,1959.84375
matched,0.7909725438634396,0.7910304847434368,1959.8125
matched,0.7910281799132458,0.7910715235327646,1959.75
matched,0.7910332377359555,0.7910715235327646,1959.703125
matched,0.7910484112040844,0.7910715235327646,1959.6875
matched,0.7910585268495037,0.7910715235327646,1959.65625
matched,0.7911040472538906,0.7911536011114199,1959.625
matched,0.7911091050766003,0.7911536011114199,1959.59375
matched,0.7911242785447292,0.7911946399007476,1959.5625
matched,0.7912203771762127,0.7913177562687306,1959.5
matched,0.7912355506443417,0.7913177562687306,1959.4375
matched,0.7913114179849865,0.791399833847386,1959.375
matched,0.7913215336304058,0.791399833847386,1959.3125
matched,0.7913670540347927,0.7914408726367137,1959.25
matched,0.7913670540347927,0.7914819114260414,1959.21875
matched,0.7913872853256314,0.791522950215369,1959.1875
matched,0.7914378635527279,0.791522950215369,1959.125
matched,0.7914479791981472,0.7915639890046967,1959.0625
matched,0.7914530370208569,0.7915639890046967,1959.03125
matched,0.7915187887160824,0.7916871053726797,1959.0
matched,0.791523846538792,0.7917691829513351,1958.9375
matched,0.7915895982340175,0.7918102217406628,1958.875
matched,0.7915946560567272,0.7918102217406628,1958.8125
matched,0.7916705233973721,0.7918512605299906,1958.75
matched,0.7916755812200817,0.7918512605299906,1958.71875
matched,0.7916806390427914,0.7918512605299906,1958.6875
matched,0.7917312172698879,0.7918512605299906,1958.625
matched,0.7917463907380169,0.7918922993193181,1958.5625
matched,0.7917514485607265,0.7918922993193181,1958.53125
matched,0.7917919111424038,0.7919743768979736,1958.5
matched,0.7918020267878231,0.7920154156873013,1958.4375
matched,0.7918070846105327,0.7920154156873013,1958.40625
matched,0.7918728363057583,0.792056454476629,1958.375
matched,0.791893067596597,0.792056454476629,1958.3125
matched,0.7918981254193066,0.792056454476629,1958.296875
matched,0.791979050582661,0.7922206096339397,1958.25
matched,0.7919841084053707,0.7922206096339397,1958.171875
matched,0.7920346866324673,0.792302687212595,1958.125
matched,0.7920448022778867,0.792302687212595,1958.0625
matched,0.792054917923306,0.792302687212595,1958.03125
matched,0.7920953805049832,0.792302687212595,1958.0
matched,0.7921004383276928,0.792302687212595,1957.9375
matched,0.7921459587320797,0.7924258035805781,1957.875
matched,0.7921510165547894,0.7924258035805781,1957.828125
matched,0.7921661900229183,0.7924258035805781,1957.8125
matched,0.792171247845628,0.7924258035805781,1957.78125
matched,0.7922268838954342,0.7924668423699057,1957.75
matched,0.7922319417181438,0.7925078811592334,1957.6875
matched,0.7922926355906598,0.7925489199485611,1957.625
matched,0.7923128668814984,0.7925489199485611,1957.5625
matched,0.792317924704208,0.7925489199485611,1957.546875
matched,0.792317924704208,0.7925899587378888,1957.53125
matched,0.7923786185767239,0.7926720363165441,1957.5
matched,0.7923937920448528,0.7926720363165441,1957.4375
matched,0.792449428094659,0.7927951526845273,1957.375
matched,0.7924646015627881,0.7928361914738549,1957.3125
matched,0.7924747172082074,0.7928361914738549,1957.28125
matched,0.7925556423715618,0.7929182690525103,1957.25
matched,0.7925607001942715,0.7929182690525103,1957.234375
matched,0.7925809314851101,0.792959307841838,1957.1875
matched,0.7926618566484646,0.792959307841838,1957.125
matched,0.7927073770528515,0.7930413854204933,1957.0
matched,0.7927073770528515,0.793082424209821,1956.9375
matched,0.7927276083436902,0.7931645017884764,1956.875
matched,0.7927377239891095,0.7931645017884764,1956.84375
matched,0.7927478396345288,0.793205540577804,1956.8125
matched,0.7927933600389157,0.793205540577804,1956.75
matched,0.7928135913297543,0.7932465793671317,1956.6875
matched,0.7928742852022701,0.7932465793671317,1956.625
matched,0.7928844008476895,0.7933286569457871,1956.5625
matched,0.7929804994791729,0.7933286569457871,1956.5
matched,0.7929956729473019,0.7933286569457871,1956.4375
matched,0.7930007307700115,0.7933286569457871,1956.40625
matched,0.7930715402879467,0.7934517733137701,1956.375
matched,0.7930765981106563,0.7934517733137701,1956.34375
matched,0.793081655933366,0.7934517733137701,1956.3125
matched,0.7931828123875592,0.7934517733137701,1956.25
matched,0.7931929280329785,0.7934517733137701,1956.1875
matched,0.7931979858556881,0.7934928121030979,1956.15625
matched,0.7932738531963329,0.7935748896817532,1956.125
matched,0.7932839688417522,0.7935748896817532,1956.0625
matched,0.7933446627142682,0.7935748896817532,1956.0
matched,0.7933648940051068,0.7936159284710809,1955.9375
matched,0.7934660504592999,0.7936569672604086,1955.875
matched,0.7934913395728481,0.7936569672604086,1955.8125
matched,0.7934963973955578,0.7936569672604086,1955.78125
matched,0.793582380381622,0.7936980060497363,1955.75
matched,0.7935924960270413,0.7936980060497363,1955.71875
matched,0.7936076694951703,0.7936980060497363,1955.6875
matched,0.7936127273178799,0.793739044839064,1955.65625
matched,0.7936734211903957,0.7937800836283916,1955.625
matched,0.793698710303944,0.7937800836283916,1955.5625
matched,0.7937037681266537,0.7937800836283916,1955.515625
matched,0.7937543463537503,0.793862161207047,1955.5
matched,0.79375940417646,0.793862161207047,1955.46875
matched,0.7937695198218793,0.793862161207047,1955.4375
matched,0.7938706762760723,0.7940263163643577,1955.375
matched,0.7938858497442013,0.7940263163643577,1955.3125
matched,0.7939516014394269,0.7940673551536854,1955.25
matched,0.7939566592621365,0.7940673551536854,1955.21875
matched,0.7939667749075559,0.7940673551536854,1955.1875
matched,0.794037584425491,0.7941083939430131,1955.125
matched,0.7940426422482006,0.7941083939430131,1955.0625
matched,0.7940477000709103,0.7941083939430131,1955.0390625
matched,0.7941083939434261,0.7941083939430131,1955.0
matched,0.7941151732124596,0.7941494327323407,1954.9375
matched,0.7941185628469764,0.7941494327323407,1954.90625
matched,0.7941727969992443,0.7942315103109961,1954.875
matched,0.7941897451718279,0.7942315103109961,1954.8125
matched,0.7941931348063447,0.7942315103109961,1954.78125
matched,0.7942575378621627,0.7942725491003239,1954.75
matched,0.7942643171311962,0.7943135878896515,1954.6875
matched,0.7942710964002296,0.7943135878896515,1954.65625
matched,0.7942982134763635,0.7943546266789792,1954.625
matched,0.7943016031108803,0.7943546266789792,1954.5859375
matched,0.7943083823799137,0.7943546266789792,1954.5625
matched,0.7943660061666983,0.7943956654683069,1954.5
matched,0.7943761750702486,0.7943956654683069,1954.4375
matched,0.7944270195879997,0.7944777430469623,1954.375
matched,0.7944337988570331,0.7944777430469623,1954.3125
matched,0.7944914226438177,0.7945187818362899,1954.25
matched,0.7945015915473679,0.7945187818362899,1954.1875
matched,0.7945422671615687,0.7946829369936007,1954.125
matched,0.7945456567960855,0.7946829369936007,1954.09375
matched,0.7945558256996357,0.7946829369936007,1954.0625
matched,0.7946100598519036,0.794888130940239,1954.0
matched,0.7946270080244873,0.794888130940239,1953.9375
matched,0.7946846318112718,0.7949291697295667,1953.875
